"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 25 16:43:44 GMT 2023","Mon Dec 25 16:43:44 GMT 2023","0","pytests","test_fixturesvalues","","","","test_modular_2",""
"passed","Mon Dec 25 16:43:44 GMT 2023","Mon Dec 25 16:43:44 GMT 2023","0","pytests","test_fixturesvalues","","","","test_module_1",""
"passed","Mon Dec 25 16:43:44 GMT 2023","Mon Dec 25 16:43:44 GMT 2023","0","pytests","test_fixturesvalues","","","","test_modular_3",""
